gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocsalt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs
7131-3,1590784801808,1,clickedObj,clickedObj,table_wood_blue,distractor,1,3,table_wood_blue,distractor,2,1,table_metal_blue,distractor,4,4,table_metal_green,target,3,2
7131-3,1590784807211,2,clickedObj,clickedObj,bag_paper_green,distractor,1,1,vase_glass_blue,distractor,3,3,bag_paper_green,distractor,2,4,bag_plastic_blue,target,4,2
7131-3,1590784839123,3,clickedObj,clickedObj,door_steel_red,target,4,3,bowl_metal_green,distractor,3,2,bag_paper_blue,distractor,2,4,bowl_metal_green,distractor,1,1
