gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocsalt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs
8089-9,1589425083110,1,table,green,metal,table_metal_green,target,2,1,table_metal_blue,distractor,1,3,table_wood_blue,distractor,4,2,table_wood_blue,distractor,3
8089-9,1589425096092,2,plate,blue,paper,plate_paper_blue,target,3,3,plate_plastic_green,distractor,4,2,plate_paper_green,distractor,1,4,plate_plastic_green,distractor,2
8089-9,1589425122990,3,plate,blue,plastic,plate_plastic_blue_original,target,3,4,plate_paper_white_original,distractor,1,2,plate_paper_blue,distractor,4,3,plate_paper_white_original,distractor,2
8089-9,1589425134376,4,jacket,purple,denim,jacket_denim_purple,target,1,4,jacket_leather_black_original,distractor,4,2,jacket_leather_black_original,distractor,3,3,jacket_leather_purple,distractor,2
