gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs
6832-2,1592922138339,1,clickedObj,,ruler_wood_blue,filler_material,target,4,2,bowl_glass_clear_original,filler,distractor,2,4,door_wood_red,filler,competitor,1,1,bowl_glass_clear_original,filler,distractor,3,3
6832-2,1592922147587,2,clickedObj,,vase_wood_brown_original,filler_material,target,3,4,door_wood_red,filler,competitor,4,2,bowl_metal_green,filler,distractor,1,3,bowl_metal_green,filler,distractor,2,1
6832-2,1592922156847,3,clickedObj,,door_wood_brown_original,filler_color,target,1,3,box_cardboard_brown_original,filler,competitor,2,1,bag_plastic_white_original,filler,distractor,3,2,bag_plastic_white_original,filler,distractor,4,4
6832-2,1592922173710,4,clickedObj,,pitcher_metal_blue,low_difficulty,target,1,1,pitcher_plastic_white_original,difficulty_distractor,distractor,3,2,pitcher_plastic_blue,difficulty_distractor,distractor,4,3,pitcher_plastic_white_original,difficulty_distractor,distractor,2,4
6832-2,1592922179374,5,clickedObj,,ball_plastic_blue_original,filler_none,target,1,2,vase_glass_green,filler,competitor,2,4,box_wood_brown_original,filler,distractor,3,3,box_wood_brown_original,filler,distractor,4,1
6832-2,1592922190890,6,clickedObj,,jacket_denim_purple,low_difficulty,target,2,3,jacket_leather_black_original,difficulty_distractor,distractor,3,4,jacket_leather_purple,difficulty_distractor,distractor,1,2,jacket_leather_black_original,difficulty_distractor,distractor,4,1
6832-2,1592922196282,7,clickedObj,,ball_metal_green,filler_none,target,3,1,box_cardboard_brown_original,filler,distractor,1,3,box_cardboard_brown_original,filler,distractor,2,2,bag_paper_blue,filler,competitor,4,4
6832-2,1592922206930,8,clickedObj,,plate_paper_blue,low_difficulty,target,1,3,plate_plastic_green,difficulty_distractor,distractor,4,2,plate_plastic_green,difficulty_distractor,distractor,2,1,plate_plastic_blue_original,difficulty_distractor,distractor,3,4
6832-2,1592922215754,9,clickedObj,,table_metal_blue,low_difficulty,target,3,1,table_wood_green,difficulty_distractor,distractor,1,3,table_wood_green,difficulty_distractor,distractor,2,4,table_wood_blue,difficulty_distractor,distractor,4,2
6832-2,1592922230785,10,clickedObj,,cup_plastic_green,low_difficulty,target,1,3,cup_metal_silver_original,difficulty_distractor,distractor,4,1,cup_metal_silver_original,difficulty_distractor,distractor,3,4,cup_metal_green,difficulty_distractor,distractor,2,2
6832-2,1592922239397,11,clickedObj,,table_metal_blue,high_difficulty,target,4,1,table_wood_green,difficulty_distractor,distractor,1,4,table_wood_green,difficulty_distractor,distractor,2,3,table_metal_green,difficulty_distractor,distractor,3,2
6832-2,1592922247255,12,clickedObj,,bag_plastic_blue,filler_color,target,3,3,ruler_metal_blue,filler,competitor,1,2,box_wood_brown_original,filler,distractor,2,1,box_wood_brown_original,filler,distractor,4,4
6832-2,1592922257927,13,clickedObj,,bottle_glass_green,low_difficulty,target,3,3,bottle_plastic_clear_original,difficulty_distractor,distractor,1,2,bottle_plastic_green,difficulty_distractor,distractor,2,1,bottle_plastic_clear_original,difficulty_distractor,distractor,4,4
6832-2,1592922264097,14,clickedObj,,ball_metal_silver_original,filler_both,target,2,4,vase_wood_green,filler,distractor,1,3,ruler_metal_silver_original,filler,competitor,3,1,vase_wood_green,filler,distractor,4,2
