gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs
5813-a,1592943946197,1,clickedObj,,ruler_metal_green,filler_both,target,4,1,bag_plastic_white_original,filler,distractor,3,2,bag_plastic_white_original,filler,distractor,2,3,bowl_metal_green,filler,competitor,1,4
5813-a,1592943982000,2,clickedObj,,bowl_glass_blue,filler_both,target,3,3,box_wood_brown_original,filler,distractor,4,4,vase_glass_blue,filler,competitor,2,2,box_wood_brown_original,filler,distractor,1,1
5813-a,1592944026707,3,clickedObj,,chair_metal_green,high_difficulty,target,4,3,chair_wood_purple,difficulty_distractor,distractor,3,2,chair_wood_purple,difficulty_distractor,distractor,1,4,chair_metal_purple,difficulty_distractor,distractor,2,1
5813-a,1592944046015,4,clickedObj,,plate_paper_blue,high_difficulty,target,1,2,plate_plastic_green,difficulty_distractor,distractor,2,1,plate_plastic_green,difficulty_distractor,distractor,3,3,plate_paper_green,difficulty_distractor,distractor,4,4
5813-a,1592944078573,5,clickedObj,,bag_plastic_green,filler_color,target,4,4,vase_glass_clear_original,filler,distractor,1,3,vase_glass_clear_original,filler,distractor,2,2,ruler_wood_green,filler,competitor,3,1
5813-a,1592944124169,6,clickedObj,,plate_paper_blue,low_difficulty,target,2,3,plate_plastic_blue_original,difficulty_distractor,distractor,3,2,plate_plastic_green,difficulty_distractor,distractor,4,4,plate_plastic_green,difficulty_distractor,distractor,1,1
5813-a,1592944143692,7,clickedObj,,jacket_denim_purple,low_difficulty,target,1,4,jacket_leather_green,difficulty_distractor,distractor,4,2,jacket_leather_purple,difficulty_distractor,distractor,2,3,jacket_leather_green,difficulty_distractor,distractor,3,1
5813-a,1592944186019,8,clickedObj,,table_metal_silver_original,high_difficulty,target,4,2,table_wood_green,difficulty_distractor,distractor,2,3,table_wood_green,difficulty_distractor,distractor,3,4,table_metal_green,difficulty_distractor,distractor,1,1
5813-a,1592944217993,9,clickedObj,,vase_wood_brown_original,filler_material,target,2,1,door_wood_red,filler,competitor,4,4,bowl_glass_clear_original,filler,distractor,1,3,bowl_glass_clear_original,filler,distractor,3,2
5813-a,1592944232970,10,clickedObj,,table_metal_green,high_difficulty,target,3,1,table_wood_blue,difficulty_distractor,distractor,1,3,table_wood_blue,difficulty_distractor,distractor,4,2,table_metal_blue,difficulty_distractor,distractor,2,4
5813-a,1592944252144,11,clickedObj,,ball_metal_silver_original,filler_both,target,1,4,vase_glass_green,filler,distractor,4,1,ruler_metal_silver_original,filler,competitor,2,3,vase_glass_green,filler,distractor,3,2
5813-a,1592944268122,12,clickedObj,,bowl_glass_green,filler_material,target,4,4,bag_plastic_white_original,filler,distractor,1,1,bag_plastic_white_original,filler,distractor,3,2,vase_glass_clear_original,filler,competitor,2,3
