gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs
3232-f,1592952042233,1,clickedObj,,vase_wood_blue,filler_material,target,4,1,box_wood_brown_original,filler,competitor,3,3,bowl_glass_clear_original,filler,distractor,1,2,bowl_glass_clear_original,filler,distractor,2,4
3232-f,1592952089379,2,clickedObj,,bowl_glass_blue,filler_both,target,3,2,door_steel_silver_original,filler,distractor,2,3,door_steel_silver_original,filler,distractor,1,1,vase_glass_blue,filler,competitor,4,4
3232-f,1592952100709,3,clickedObj,,ruler_wood_blue,filler_material,target,2,1,vase_glass_green,filler,distractor,1,2,box_wood_brown_original,filler,competitor,4,3,vase_glass_green,filler,distractor,3,4
3232-f,1592952113445,4,clickedObj,,spoon_wood_green,high_difficulty,target,1,4,spoon_plastic_blue,difficulty_distractor,distractor,3,3,spoon_plastic_blue,difficulty_distractor,distractor,2,2,spoon_wood_blue,difficulty_distractor,distractor,4,1
3232-f,1592952128022,5,clickedObj,,box_wood_blue,filler_color,target,3,2,bag_paper_blue,filler,competitor,4,4,door_steel_yellow,filler,distractor,1,1,door_steel_yellow,filler,distractor,2,3
3232-f,1592952135092,6,clickedObj,,door_steel_red,filler_none,target,2,1,box_cardboard_blue,filler,distractor,1,2,vase_glass_clear_original,filler,competitor,4,3,box_cardboard_blue,filler,distractor,3,4
3232-f,1592952147292,7,clickedObj,,table_metal_blue,high_difficulty,target,2,4,table_wood_green,difficulty_distractor,distractor,3,2,table_metal_green,difficulty_distractor,distractor,4,1,table_wood_green,difficulty_distractor,distractor,1,3
3232-f,1592952153890,8,clickedObj,,door_wood_brown_original,filler_color,target,4,4,bag_paper_brown_original,filler,competitor,2,2,vase_glass_blue,filler,distractor,1,1,vase_glass_blue,filler,distractor,3,3
3232-f,1592952165041,9,clickedObj,,table_metal_silver_original,high_difficulty,target,4,2,table_wood_blue,difficulty_distractor,distractor,1,4,table_wood_blue,difficulty_distractor,distractor,2,1,table_metal_blue,difficulty_distractor,distractor,3,3
3232-f,1592952172898,10,clickedObj,,bag_plastic_blue,filler_color,target,3,3,ruler_wood_green,filler,distractor,4,1,ruler_wood_green,filler,distractor,1,4,box_cardboard_blue,filler,competitor,2,2
3232-f,1592952179682,11,clickedObj,,table_metal_green,high_difficulty,target,1,4,table_wood_blue,difficulty_distractor,distractor,4,1,table_metal_blue,difficulty_distractor,distractor,2,3,table_wood_blue,difficulty_distractor,distractor,3,2
3232-f,1592952191695,12,clickedObj,,ball_metal_silver_original,filler_both,target,4,2,bowl_metal_silver_original,filler,competitor,1,3,door_wood_red,filler,distractor,2,1,door_wood_red,filler,distractor,3,4
