gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocsalt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs
7715-2,1590742732742,1,cup,green,metal,cup_metal_green,distractor,1,3,cup_plastic_green,target,4,2,cup_metal_blue,distractor,3,1,cup_metal_blue,distractor,2
7715-2,1590742743768,2,bottle,clear,plastic,bottle_plastic_clear_original,distractor,4,3,bottle_plastic_clear_original,distractor,2,2,bottle_glass_green,target,1,4,bottle_plastic_green,distractor,3
7715-2,1590742751462,3,ruler,silver,metal,ruler_metal_silver_original,distractor,2,2,door_wood_red,distractor,3,1,ruler_metal_silver_original,distractor,4,4,ruler_wood_blue,target,1
