gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocsalt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs
9338-d,1589427507168,1,table,blue,wood,table_wood_blue,distractor,4,2,table_wood_blue,distractor,2,3,table_metal_blue,distractor,3,1,table_metal_green,target,1
9338-d,1589427520084,2,jacket,black,leather,jacket_leather_black_original,distractor,1,2,jacket_denim_purple,target,3,1,jacket_leather_purple,distractor,2,3,jacket_leather_black_original,distractor,4
