gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocsalt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs
9694-b,1590777525368,1,chair,green,metal,chair_metal_green,distractor,2,2,chair_wood_green,distractor,3,4,chair_metal_purple,target,4,3,chair_wood_green,distractor,1
