gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs
3845-b,1592948140951,1,clickedObj,,plate_paper_blue,high_difficulty,target,1,2,plate_plastic_green,difficulty_distractor,distractor,4,1,plate_paper_green,difficulty_distractor,distractor,3,3,plate_plastic_green,difficulty_distractor,distractor,2,4
3845-b,1592948150776,2,clickedObj,,spoon_wood_green,high_difficulty,target,2,4,spoon_wood_blue,difficulty_distractor,distractor,1,1,spoon_plastic_blue,difficulty_distractor,distractor,4,3,spoon_plastic_blue,difficulty_distractor,distractor,3,2
3845-b,1592948162236,3,clickedObj,,ruler_metal_green,filler_both,target,4,1,bowl_metal_green,filler,competitor,3,3,box_cardboard_brown_original,filler,distractor,1,4,box_cardboard_brown_original,filler,distractor,2,2
3845-b,1592948170878,4,clickedObj,,bowl_glass_green,filler_material,target,4,1,door_wood_red,filler,distractor,2,2,vase_glass_blue,filler,competitor,3,3,door_wood_red,filler,distractor,1,4
3845-b,1592948184675,5,clickedObj,,bowl_metal_blue,filler_both,target,3,3,bag_paper_green,filler,distractor,4,1,ruler_metal_blue,filler,competitor,1,2,bag_paper_green,filler,distractor,2,4
3845-b,1592948192069,6,clickedObj,,door_steel_red,filler_none,target,1,1,vase_wood_green,filler,competitor,2,2,bag_plastic_white_original,filler,distractor,4,3,bag_plastic_white_original,filler,distractor,3,4
3845-b,1592948203101,7,clickedObj,,plate_paper_blue,low_difficulty,target,1,2,plate_plastic_blue_original,difficulty_distractor,distractor,2,1,plate_plastic_green,difficulty_distractor,distractor,3,4,plate_plastic_green,difficulty_distractor,distractor,4,3
3845-b,1592948209741,8,clickedObj,,box_cardboard_green,filler_none,target,2,3,vase_glass_blue,filler,distractor,1,1,bowl_metal_silver_original,filler,competitor,3,4,vase_glass_blue,filler,distractor,4,2
3845-b,1592948218220,9,clickedObj,,bowl_glass_blue,filler_both,target,2,2,vase_glass_blue,filler,competitor,4,1,ball_metal_red,filler,distractor,3,4,ball_metal_red,filler,distractor,1,3
3845-b,1592948234485,10,clickedObj,,plate_plastic_blue_original,low_difficulty,target,3,4,plate_paper_green,difficulty_distractor,distractor,2,1,plate_paper_blue,difficulty_distractor,distractor,4,3,plate_paper_green,difficulty_distractor,distractor,1,2
3845-b,1592948246123,11,clickedObj,,chair_metal_purple,high_difficulty,target,2,1,chair_plastic_green,difficulty_distractor,distractor,4,4,chair_metal_green,difficulty_distractor,distractor,3,2,chair_plastic_green,difficulty_distractor,distractor,1,3
3845-b,1592948261660,12,clickedObj,,bottle_glass_green,low_difficulty,target,1,4,bottle_plastic_clear_original,difficulty_distractor,distractor,2,1,bottle_plastic_clear_original,difficulty_distractor,distractor,3,3,bottle_plastic_green,difficulty_distractor,distractor,4,2
3845-b,1592948271501,13,clickedObj,,table_metal_blue,high_difficulty,target,4,2,table_metal_green,difficulty_distractor,distractor,2,4,table_wood_green,difficulty_distractor,distractor,3,3,table_wood_green,difficulty_distractor,distractor,1,1
3845-b,1592948284716,14,clickedObj,,table_metal_green,high_difficulty,target,1,4,table_metal_blue,difficulty_distractor,distractor,4,1,table_wood_blue,difficulty_distractor,distractor,2,2,table_wood_blue,difficulty_distractor,distractor,3,3
3845-b,1592948297583,15,clickedObj,,bottle_plastic_green,low_difficulty,target,3,4,bottle_glass_green,difficulty_distractor,distractor,1,3,bottle_glass_clear_original,difficulty_distractor,distractor,2,2,bottle_glass_clear_original,difficulty_distractor,distractor,4,1
3845-b,1592948310343,16,clickedObj,,vase_wood_brown_original,filler_material,target,1,3,bowl_metal_silver_original,filler,distractor,2,4,bowl_metal_silver_original,filler,distractor,3,2,ruler_wood_green,filler,competitor,4,1
3845-b,1592948319742,17,clickedObj,,bag_plastic_blue,filler_color,target,2,1,box_wood_green,filler,distractor,4,3,vase_glass_blue,filler,competitor,1,4,box_wood_green,filler,distractor,3,2
3845-b,1592948330088,18,clickedObj,,ruler_wood_blue,filler_material,target,3,3,vase_glass_clear_original,filler,distractor,4,2,vase_glass_clear_original,filler,distractor,1,4,box_wood_brown_original,filler,competitor,2,1
3845-b,1592948338613,19,clickedObj,,vase_wood_blue,filler_material,target,3,2,box_wood_brown_original,filler,competitor,2,3,ball_plastic_red,filler,distractor,4,4,ball_plastic_red,filler,distractor,1,1
3845-b,1592948346696,20,clickedObj,,boot_leather_green,high_difficulty,target,3,4,boot_leather_brown,difficulty_distractor,distractor,2,2,boot_rubber_brown,difficulty_distractor,distractor,4,1,boot_rubber_brown,difficulty_distractor,distractor,1,3
3845-b,1592948362800,21,clickedObj,,table_metal_blue,low_difficulty,target,3,3,table_wood_green,difficulty_distractor,distractor,2,2,table_wood_blue,difficulty_distractor,distractor,1,4,table_wood_green,difficulty_distractor,distractor,4,1
3845-b,1592948378287,22,clickedObj,,jacket_denim_purple,low_difficulty,target,4,3,jacket_leather_green,difficulty_distractor,distractor,3,4,jacket_leather_green,difficulty_distractor,distractor,1,1,jacket_leather_purple,difficulty_distractor,distractor,2,2
3845-b,1592948386884,23,clickedObj,,ball_metal_green,filler_none,target,1,2,bag_plastic_white_original,filler,competitor,4,3,door_wood_yellow,filler,distractor,2,4,door_wood_yellow,filler,distractor,3,1
3845-b,1592948397854,24,clickedObj,,ball_plastic_blue_original,filler_none,target,1,1,bowl_metal_green,filler,competitor,4,3,ruler_wood_brown_original,filler,distractor,2,4,ruler_wood_brown_original,filler,distractor,3,2
