gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs
8638-a,1592949773893,1,clickedObj,,spoon_wood_green,high_difficulty,target,1,2,spoon_wood_blue,difficulty_distractor,distractor,2,1,spoon_plastic_blue,difficulty_distractor,distractor,3,4,spoon_plastic_blue,difficulty_distractor,distractor,4,3
8638-a,1592949786663,2,clickedObj,,ball_plastic_blue_original,filler_none,target,3,4,vase_glass_clear_original,filler,distractor,4,2,vase_glass_clear_original,filler,distractor,2,3,ruler_wood_brown_original,filler,competitor,1,1
8638-a,1592949801949,3,clickedObj,,door_steel_red,filler_none,target,4,4,ruler_metal_silver_original,filler,distractor,3,2,box_wood_brown_original,filler,competitor,2,3,ruler_metal_silver_original,filler,distractor,1,1
8638-a,1592949827214,4,clickedObj,,bottle_plastic_green,low_difficulty,target,1,4,bottle_glass_green,difficulty_distractor,distractor,2,3,bottle_glass_blue,difficulty_distractor,distractor,4,1,bottle_glass_blue,difficulty_distractor,distractor,3,2
8638-a,1592949842706,5,clickedObj,,boot_leather_green,high_difficulty,target,2,1,boot_rubber_brown,difficulty_distractor,distractor,3,2,boot_rubber_brown,difficulty_distractor,distractor,1,4,boot_leather_brown,difficulty_distractor,distractor,4,3
8638-a,1592949863312,6,clickedObj,,ball_metal_green,filler_none,target,4,1,bag_plastic_white_original,filler,competitor,2,4,box_cardboard_blue,filler,distractor,3,3,box_cardboard_blue,filler,distractor,1,2
8638-a,1592949875984,7,clickedObj,,chair_metal_green,high_difficulty,target,3,4,chair_metal_purple,difficulty_distractor,distractor,1,2,chair_wood_purple,difficulty_distractor,distractor,4,3,chair_wood_purple,difficulty_distractor,distractor,2,1
8638-a,1592949891329,8,clickedObj,,plate_paper_blue,low_difficulty,target,4,2,plate_plastic_green,difficulty_distractor,distractor,2,4,plate_plastic_blue_original,difficulty_distractor,distractor,1,3,plate_plastic_green,difficulty_distractor,distractor,3,1
8638-a,1592949904415,9,clickedObj,,ball_metal_silver_original,filler_both,target,3,3,box_wood_brown_original,filler,distractor,1,1,bowl_metal_silver_original,filler,competitor,4,4,box_wood_brown_original,filler,distractor,2,2
8638-a,1592949917340,10,clickedObj,,bag_plastic_blue,filler_color,target,3,4,ruler_metal_blue,filler,competitor,2,2,vase_glass_clear_original,filler,distractor,1,1,vase_glass_clear_original,filler,distractor,4,3
8638-a,1592949940073,11,clickedObj,,plate_paper_blue,high_difficulty,target,2,1,plate_plastic_green,difficulty_distractor,distractor,4,4,plate_paper_green,difficulty_distractor,distractor,3,3,plate_plastic_green,difficulty_distractor,distractor,1,2
