gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs
5178-c,1592923082697,1,clickedObj,,cup_plastic_green,low_difficulty,target,4,4,cup_metal_green,difficulty_distractor,distractor,1,1,cup_metal_blue,difficulty_distractor,distractor,3,2,cup_metal_blue,difficulty_distractor,distractor,2,3
5178-c,1592923103721,2,clickedObj,,plate_paper_blue,low_difficulty,target,4,2,plate_plastic_blue_original,difficulty_distractor,distractor,2,1,plate_plastic_green,difficulty_distractor,distractor,1,4,plate_plastic_green,difficulty_distractor,distractor,3,3
5178-c,1592923120185,3,clickedObj,,bag_plastic_green,filler_color,target,4,4,bowl_glass_clear_original,filler,distractor,1,3,bowl_glass_clear_original,filler,distractor,3,2,box_wood_green,filler,competitor,2,1
5178-c,1592923140961,4,clickedObj,,table_metal_blue,high_difficulty,target,1,1,table_wood_green,difficulty_distractor,distractor,2,2,table_wood_green,difficulty_distractor,distractor,3,3,table_metal_green,difficulty_distractor,distractor,4,4
5178-c,1592923159864,5,clickedObj,,vase_wood_blue,filler_material,target,1,2,bag_plastic_white_original,filler,distractor,2,1,door_wood_yellow,filler,competitor,3,4,bag_plastic_white_original,filler,distractor,4,3
5178-c,1592923172666,6,clickedObj,,bottle_glass_green,low_difficulty,target,1,3,bottle_plastic_green,difficulty_distractor,distractor,3,1,bottle_plastic_clear_original,difficulty_distractor,distractor,2,4,bottle_plastic_clear_original,difficulty_distractor,distractor,4,2
5178-c,1592923189720,7,clickedObj,,chair_metal_purple,high_difficulty,target,4,1,chair_wood_green,difficulty_distractor,distractor,1,2,chair_wood_green,difficulty_distractor,distractor,2,3,chair_metal_green,difficulty_distractor,distractor,3,4
5178-c,1592923207320,8,clickedObj,,pitcher_metal_blue,low_difficulty,target,2,1,pitcher_glass_blue,difficulty_distractor,distractor,1,2,pitcher_glass_clear_original,difficulty_distractor,distractor,3,4,pitcher_glass_clear_original,difficulty_distractor,distractor,4,3
5178-c,1592923227380,9,clickedObj,,ball_metal_silver_original,filler_both,target,4,4,box_cardboard_blue,filler,distractor,2,2,ruler_metal_silver_original,filler,competitor,1,3,box_cardboard_blue,filler,distractor,3,1
5178-c,1592923242048,10,clickedObj,,jacket_denim_purple,low_difficulty,target,2,3,jacket_leather_black_original,difficulty_distractor,distractor,1,1,jacket_leather_purple,difficulty_distractor,distractor,3,4,jacket_leather_black_original,difficulty_distractor,distractor,4,2
5178-c,1592923255700,11,clickedObj,,box_cardboard_green,filler_none,target,4,2,door_wood_red,filler,competitor,1,4,vase_glass_blue,filler,distractor,2,1,vase_glass_blue,filler,distractor,3,3
5178-c,1592923267914,12,clickedObj,,chair_metal_green,high_difficulty,target,1,4,chair_metal_purple,difficulty_distractor,distractor,4,3,chair_plastic_purple,difficulty_distractor,distractor,2,1,chair_plastic_purple,difficulty_distractor,distractor,3,2
5178-c,1592923277324,13,clickedObj,,ruler_wood_blue,filler_material,target,1,4,ball_metal_red,filler,distractor,2,2,vase_wood_green,filler,competitor,4,1,ball_metal_red,filler,distractor,3,3
5178-c,1592923287486,14,clickedObj,,door_steel_red,filler_none,target,2,1,vase_glass_green,filler,distractor,4,3,box_cardboard_brown_original,filler,competitor,1,2,vase_glass_green,filler,distractor,3,4
5178-c,1592923305994,15,clickedObj,,table_metal_blue,low_difficulty,target,1,3,table_wood_blue,difficulty_distractor,distractor,4,2,table_wood_green,difficulty_distractor,distractor,3,4,table_wood_green,difficulty_distractor,distractor,2,1
5178-c,1592923314280,16,clickedObj,,bowl_glass_blue,filler_both,target,2,3,door_wood_yellow,filler,distractor,4,4,vase_glass_blue,filler,competitor,1,2,door_wood_yellow,filler,distractor,3,1
5178-c,1592923327690,17,clickedObj,,plate_paper_blue,high_difficulty,target,1,2,plate_paper_green,difficulty_distractor,distractor,4,3,plate_plastic_green,difficulty_distractor,distractor,3,1,plate_plastic_green,difficulty_distractor,distractor,2,4
5178-c,1592923341346,18,clickedObj,,boot_leather_green,high_difficulty,target,1,1,boot_rubber_black_original,difficulty_distractor,distractor,4,3,boot_rubber_black_original,difficulty_distractor,distractor,2,2,boot_leather_black_original,difficulty_distractor,distractor,3,4
5178-c,1592923360860,19,clickedObj,,plate_plastic_blue_original,low_difficulty,target,2,1,plate_paper_green,difficulty_distractor,distractor,1,3,plate_paper_blue,difficulty_distractor,distractor,3,4,plate_paper_green,difficulty_distractor,distractor,4,2
5178-c,1592923375812,20,clickedObj,,bowl_glass_green,filler_material,target,3,2,door_steel_yellow,filler,distractor,2,1,vase_glass_blue,filler,competitor,1,4,door_steel_yellow,filler,distractor,4,3
5178-c,1592923385688,21,clickedObj,,door_wood_brown_original,filler_color,target,2,3,bowl_metal_silver_original,filler,distractor,1,4,box_cardboard_brown_original,filler,competitor,3,1,bowl_metal_silver_original,filler,distractor,4,2
5178-c,1592923396604,22,clickedObj,,bag_plastic_blue,filler_color,target,3,1,box_wood_green,filler,distractor,1,4,box_wood_green,filler,distractor,2,2,ruler_metal_blue,filler,competitor,4,3
5178-c,1592923409466,23,clickedObj,,table_metal_green,high_difficulty,target,3,3,table_wood_blue,difficulty_distractor,distractor,4,4,table_metal_blue,difficulty_distractor,distractor,2,1,table_wood_blue,difficulty_distractor,distractor,1,2
5178-c,1592923420998,24,clickedObj,,vase_wood_brown_original,filler_material,target,3,4,ruler_metal_blue,filler,distractor,4,1,ruler_metal_blue,filler,distractor,1,2,door_wood_yellow,filler,competitor,2,3
5178-c,1592923431216,25,clickedObj,,box_wood_blue,filler_color,target,4,2,bag_plastic_white_original,filler,distractor,1,4,ruler_metal_blue,filler,competitor,2,3,bag_plastic_white_original,filler,distractor,3,1
5178-c,1592923446136,26,clickedObj,,spoon_wood_green,high_difficulty,target,1,3,spoon_plastic_blue,difficulty_distractor,distractor,4,2,spoon_wood_blue,difficulty_distractor,distractor,2,1,spoon_plastic_blue,difficulty_distractor,distractor,3,4
5178-c,1592923464328,27,clickedObj,,ball_plastic_blue_original,filler_none,target,3,1,bag_paper_green,filler,distractor,4,4,bag_paper_green,filler,distractor,1,2,box_cardboard_brown_original,filler,competitor,2,3
5178-c,1592923478498,28,clickedObj,,ball_metal_green,filler_none,target,1,3,vase_glass_blue,filler,competitor,2,4,door_wood_red,filler,distractor,4,1,door_wood_red,filler,distractor,3,2
5178-c,1592923492785,29,clickedObj,,bowl_metal_blue,filler_both,target,2,1,ball_plastic_red,filler,distractor,3,4,ball_plastic_red,filler,distractor,1,2,ruler_metal_blue,filler,competitor,4,3
5178-c,1592923501904,30,clickedObj,,ruler_metal_green,filler_both,target,3,4,ball_plastic_red,filler,distractor,2,1,ball_plastic_red,filler,distractor,1,3,bowl_metal_green,filler,competitor,4,2
5178-c,1592923513002,31,clickedObj,,table_metal_silver_original,high_difficulty,target,2,1,table_wood_green,difficulty_distractor,distractor,4,4,table_wood_green,difficulty_distractor,distractor,3,3,table_metal_green,difficulty_distractor,distractor,1,2
5178-c,1592923524162,32,clickedObj,,bottle_plastic_green,low_difficulty,target,4,3,bottle_glass_clear_original,difficulty_distractor,distractor,3,2,bottle_glass_green,difficulty_distractor,distractor,2,4,bottle_glass_clear_original,difficulty_distractor,distractor,1,1
