gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs
6896-c,1592935831372,1,clickedObj,,bowl_metal_blue,filler_both,target,2,2,box_wood_green,filler,distractor,4,1,ruler_metal_blue,filler,competitor,3,4,box_wood_green,filler,distractor,1,3
6896-c,1592935858436,2,clickedObj,,ruler_metal_green,filler_both,target,1,1,bag_paper_brown_original,filler,distractor,4,2,bag_paper_brown_original,filler,distractor,3,3,bowl_metal_green,filler,competitor,2,4
6896-c,1592935873413,3,clickedObj,,bag_plastic_blue,filler_color,target,1,4,vase_glass_blue,filler,competitor,2,2,box_cardboard_brown_original,filler,distractor,3,1,box_cardboard_brown_original,filler,distractor,4,3
6896-c,1592935895297,4,clickedObj,,bottle_plastic_green,low_difficulty,target,4,4,bottle_glass_blue,difficulty_distractor,distractor,1,1,bottle_glass_green,difficulty_distractor,distractor,2,3,bottle_glass_blue,difficulty_distractor,distractor,3,2
6896-c,1592935912232,5,clickedObj,,table_metal_green,high_difficulty,target,2,1,table_wood_blue,difficulty_distractor,distractor,3,4,table_wood_blue,difficulty_distractor,distractor,1,3,table_metal_blue,difficulty_distractor,distractor,4,2
6896-c,1592935923562,6,clickedObj,,door_steel_red,filler_none,target,4,3,box_cardboard_blue,filler,distractor,1,2,box_cardboard_blue,filler,distractor,2,1,ruler_wood_green,filler,competitor,3,4
6896-c,1592935938682,7,clickedObj,,vase_wood_brown_original,filler_material,target,2,1,ruler_wood_green,filler,competitor,1,2,bag_plastic_white_original,filler,distractor,3,3,bag_plastic_white_original,filler,distractor,4,4
6896-c,1592935950775,8,clickedObj,,boot_leather_green,high_difficulty,target,4,4,boot_rubber_black_original,difficulty_distractor,distractor,1,2,boot_leather_black_original,difficulty_distractor,distractor,3,3,boot_rubber_black_original,difficulty_distractor,distractor,2,1
6896-c,1592935964046,9,clickedObj,,ruler_wood_blue,filler_material,target,4,1,bowl_metal_green,filler,distractor,1,2,door_wood_yellow,filler,competitor,2,3,bowl_metal_green,filler,distractor,3,4
6896-c,1592935975673,10,clickedObj,,box_wood_blue,filler_color,target,1,3,door_steel_silver_original,filler,distractor,3,1,ruler_metal_blue,filler,competitor,4,2,door_steel_silver_original,filler,distractor,2,4
6896-c,1592935989223,11,clickedObj,,bowl_glass_blue,filler_both,target,4,3,door_wood_yellow,filler,distractor,3,4,door_wood_yellow,filler,distractor,2,1,vase_glass_blue,filler,competitor,1,2
6896-c,1592936003399,12,clickedObj,,plate_paper_blue,high_difficulty,target,1,3,plate_plastic_green,difficulty_distractor,distractor,2,1,plate_plastic_green,difficulty_distractor,distractor,4,4,plate_paper_green,difficulty_distractor,distractor,3,2
6896-c,1592936017686,13,clickedObj,,table_metal_silver_original,high_difficulty,target,4,4,table_wood_blue,difficulty_distractor,distractor,1,2,table_metal_blue,difficulty_distractor,distractor,2,1,table_wood_blue,difficulty_distractor,distractor,3,3
6896-c,1592936048630,14,clickedObj,,bottle_glass_green,low_difficulty,target,3,3,bottle_plastic_green,difficulty_distractor,distractor,1,1,bottle_plastic_clear_original,difficulty_distractor,distractor,4,4,bottle_plastic_clear_original,difficulty_distractor,distractor,2,2
6896-c,1592936067948,15,clickedObj,,pitcher_metal_blue,low_difficulty,target,3,1,pitcher_glass_clear_original,difficulty_distractor,distractor,2,3,pitcher_glass_blue,difficulty_distractor,distractor,1,4,pitcher_glass_clear_original,difficulty_distractor,distractor,4,2
6896-c,1592936085680,16,clickedObj,,spoon_wood_green,high_difficulty,target,4,3,spoon_wood_blue,difficulty_distractor,distractor,3,2,spoon_metal_blue,difficulty_distractor,distractor,2,1,spoon_metal_blue,difficulty_distractor,distractor,1,4
6896-c,1592936093694,17,clickedObj,,door_wood_brown_original,filler_color,target,3,3,vase_glass_green,filler,distractor,4,1,vase_glass_green,filler,distractor,1,4,box_cardboard_brown_original,filler,competitor,2,2
6896-c,1592936102074,18,clickedObj,,bag_plastic_green,filler_color,target,4,1,bowl_metal_silver_original,filler,distractor,3,4,ruler_wood_green,filler,competitor,2,2,bowl_metal_silver_original,filler,distractor,1,3
6896-c,1592936125982,19,clickedObj,,plate_paper_blue,low_difficulty,target,1,3,plate_plastic_blue_original,difficulty_distractor,distractor,3,2,plate_plastic_pink,difficulty_distractor,distractor,2,1,plate_plastic_pink,difficulty_distractor,distractor,4,4
6896-c,1592936154382,20,clickedObj,,cup_plastic_green,low_difficulty,target,4,1,cup_metal_silver_original,difficulty_distractor,distractor,2,3,cup_metal_silver_original,difficulty_distractor,distractor,3,4,cup_metal_green,difficulty_distractor,distractor,1,2
6896-c,1592936164197,21,clickedObj,,ball_plastic_blue_original,filler_none,target,4,4,bowl_metal_green,filler,competitor,1,1,door_wood_yellow,filler,distractor,3,2,door_wood_yellow,filler,distractor,2,3
6896-c,1592936182285,22,clickedObj,,plate_plastic_blue_original,low_difficulty,target,4,3,plate_paper_green,difficulty_distractor,distractor,3,1,plate_paper_blue,difficulty_distractor,distractor,2,4,plate_paper_green,difficulty_distractor,distractor,1,2
6896-c,1592936276948,23,clickedObj,,chair_wood_green,difficulty_distractor,distractor,3,1,chair_metal_purple,high_difficulty,target,4,3,chair_wood_green,difficulty_distractor,distractor,2,4,chair_metal_green,difficulty_distractor,distractor,1,2
6896-c,1592936290478,24,clickedObj,,table_metal_blue,low_difficulty,target,4,4,table_wood_brown_original,difficulty_distractor,distractor,3,1,table_wood_brown_original,difficulty_distractor,distractor,1,2,table_wood_blue,difficulty_distractor,distractor,2,3
6896-c,1592936303611,25,clickedObj,,ball_metal_green,filler_none,target,1,4,door_wood_red,filler,distractor,2,1,door_wood_red,filler,distractor,3,2,vase_glass_blue,filler,competitor,4,3
6896-c,1592936322414,26,clickedObj,,jacket_denim_purple,low_difficulty,target,1,4,jacket_leather_purple,difficulty_distractor,distractor,2,2,jacket_leather_black_original,difficulty_distractor,distractor,4,1,jacket_leather_black_original,difficulty_distractor,distractor,3,3
6896-c,1592936331518,27,clickedObj,,box_cardboard_green,filler_none,target,3,3,bowl_glass_clear_original,filler,distractor,2,2,bowl_glass_clear_original,filler,distractor,4,1,door_wood_red,filler,competitor,1,4
6896-c,1592936356460,28,clickedObj,,chair_metal_green,high_difficulty,target,1,4,chair_metal_purple,difficulty_distractor,distractor,4,1,chair_wood_purple,difficulty_distractor,distractor,3,3,chair_wood_purple,difficulty_distractor,distractor,2,2
