gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs
3968-2,1592941653482,1,clickedObj,,bottle_plastic_green,low_difficulty,target,3,4,bottle_glass_green,difficulty_distractor,distractor,1,2,bottle_glass_blue,difficulty_distractor,distractor,2,3,bottle_glass_blue,difficulty_distractor,distractor,4,1
3968-2,1592941666351,2,clickedObj,,table_metal_silver_original,high_difficulty,target,4,4,table_wood_blue,difficulty_distractor,distractor,1,1,table_wood_blue,difficulty_distractor,distractor,2,3,table_metal_blue,difficulty_distractor,distractor,3,2
3968-2,1592941681850,3,clickedObj,,ruler_metal_green,filler_both,target,1,1,bowl_metal_green,filler,competitor,3,2,ball_plastic_red,filler,distractor,2,3,ball_plastic_red,filler,distractor,4,4
3968-2,1592941708266,4,clickedObj,,bowl_metal_blue,filler_both,target,2,2,ruler_metal_blue,filler,competitor,1,4,box_wood_green,filler,distractor,4,1,box_wood_green,filler,distractor,3,3
3968-2,1592941719280,5,clickedObj,,vase_wood_brown_original,filler_material,target,2,2,box_cardboard_blue,filler,distractor,4,3,box_cardboard_blue,filler,distractor,1,4,ruler_wood_green,filler,competitor,3,1
3968-2,1592941751133,6,clickedObj,,plate_paper_blue,low_difficulty,target,3,4,plate_plastic_blue_original,difficulty_distractor,distractor,1,1,plate_plastic_green,difficulty_distractor,distractor,2,2,plate_plastic_green,difficulty_distractor,distractor,4,3
3968-2,1592941761816,7,clickedObj,,cup_metal_blue,difficulty_distractor,distractor,4,2,cup_plastic_green,low_difficulty,target,3,3,cup_metal_green,difficulty_distractor,distractor,1,1,cup_metal_blue,difficulty_distractor,distractor,2,4
3968-2,1592941767979,8,clickedObj,,door_wood_yellow,filler,competitor,2,2,box_cardboard_blue,filler,distractor,1,3,ball_metal_green,filler_none,target,3,4,box_cardboard_blue,filler,distractor,4,1
3968-2,1592941789677,9,clickedObj,,bottle_glass_green,low_difficulty,target,1,4,bottle_plastic_clear_original,difficulty_distractor,distractor,3,2,bottle_plastic_clear_original,difficulty_distractor,distractor,2,3,bottle_plastic_green,difficulty_distractor,distractor,4,1
3968-2,1592941799377,10,clickedObj,,bowl_glass_green,filler_material,target,2,1,box_wood_brown_original,filler,distractor,4,3,box_wood_brown_original,filler,distractor,3,2,vase_glass_clear_original,filler,competitor,1,4
