gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs
3231-a,1592922203364,13,clickedObj,,chair_metal_purple,high_difficulty,target,4,3,chair_plastic_green,difficulty_distractor,distractor,1,2,chair_plastic_green,difficulty_distractor,distractor,2,1,chair_metal_green,difficulty_distractor,distractor,3,4
3231-a,1592922209414,14,clickedObj,,door_steel_red,filler_none,target,3,2,bowl_glass_clear_original,filler,distractor,1,4,bowl_glass_clear_original,filler,distractor,4,3,bag_paper_green,filler,competitor,2,1
3231-a,1592922219311,15,clickedObj,,chair_metal_green,high_difficulty,target,4,4,chair_metal_purple,difficulty_distractor,distractor,3,1,chair_plastic_purple,difficulty_distractor,distractor,2,2,chair_plastic_purple,difficulty_distractor,distractor,1,3
3231-a,1592922226741,16,clickedObj,,table_metal_silver_original,high_difficulty,target,3,4,table_wood_green,difficulty_distractor,distractor,1,3,table_metal_green,difficulty_distractor,distractor,4,2,table_wood_green,difficulty_distractor,distractor,2,1
3231-a,1592922233369,17,clickedObj,,vase_wood_brown_original,filler_material,target,1,2,ruler_wood_green,filler,competitor,4,3,door_steel_yellow,filler,distractor,3,4,door_steel_yellow,filler,distractor,2,1
3231-a,1592922247314,18,clickedObj,,ball_metal_green,filler_none,target,2,1,bag_plastic_white_original,filler,competitor,3,2,door_steel_silver_original,filler,distractor,1,4,door_steel_silver_original,filler,distractor,4,3
3231-a,1592922257090,19,clickedObj,,bowl_glass_green,filler_material,target,2,3,vase_glass_blue,filler,competitor,4,2,door_steel_silver_original,filler,distractor,1,1,door_steel_silver_original,filler,distractor,3,4
3231-a,1592922264770,20,clickedObj,,ball_plastic_blue_original,filler_none,target,4,4,door_steel_yellow,filler,distractor,3,3,door_steel_yellow,filler,distractor,1,2,ruler_metal_silver_original,filler,competitor,2,1
3231-a,1592922287255,21,clickedObj,,bottle_glass_green,low_difficulty,target,1,4,bottle_plastic_blue,difficulty_distractor,distractor,3,1,bottle_plastic_green,difficulty_distractor,distractor,4,2,bottle_plastic_blue,difficulty_distractor,distractor,2,3
3231-a,1592922295676,22,clickedObj,,cup_plastic_green,low_difficulty,target,1,3,cup_metal_green,difficulty_distractor,distractor,2,4,cup_metal_blue,difficulty_distractor,distractor,4,1,cup_metal_blue,difficulty_distractor,distractor,3,2
3231-a,1592922309377,23,clickedObj,,plate_paper_blue,low_difficulty,target,2,3,plate_plastic_green,difficulty_distractor,distractor,3,4,plate_plastic_blue_original,difficulty_distractor,distractor,1,2,plate_plastic_green,difficulty_distractor,distractor,4,1
3231-a,1592922327032,24,clickedObj,,bottle_plastic_green,low_difficulty,target,4,2,bottle_glass_green,difficulty_distractor,distractor,1,4,bottle_glass_blue,difficulty_distractor,distractor,3,3,bottle_glass_blue,difficulty_distractor,distractor,2,1
3231-a,1592922337530,25,clickedObj,,ball_metal_silver_original,filler_both,target,1,3,box_wood_green,filler,distractor,3,2,box_wood_green,filler,distractor,4,1,ruler_metal_silver_original,filler,competitor,2,4
3231-a,1592922344939,26,clickedObj,,bag_plastic_blue,filler_color,target,2,2,door_wood_yellow,filler,distractor,4,4,ruler_metal_blue,filler,competitor,3,3,door_wood_yellow,filler,distractor,1,1
3231-a,1592922357971,27,clickedObj,,pitcher_metal_blue,low_difficulty,target,2,1,pitcher_plastic_white_original,difficulty_distractor,distractor,4,4,pitcher_plastic_blue,difficulty_distractor,distractor,1,2,pitcher_plastic_white_original,difficulty_distractor,distractor,3,3
3231-a,1592922364626,28,clickedObj,,boot_leather_green,high_difficulty,target,3,2,boot_rubber_black_original,difficulty_distractor,distractor,1,1,boot_leather_black_original,difficulty_distractor,distractor,2,4,boot_rubber_black_original,difficulty_distractor,distractor,4,3
3231-a,1592922374374,29,clickedObj,,spoon_wood_green,high_difficulty,target,1,1,spoon_plastic_blue,difficulty_distractor,distractor,3,2,spoon_plastic_blue,difficulty_distractor,distractor,2,4,spoon_wood_blue,difficulty_distractor,distractor,4,3
3231-a,1592922380054,30,clickedObj,,ruler_wood_blue,filler_material,target,1,3,bag_plastic_white_original,filler,distractor,2,2,bag_plastic_white_original,filler,distractor,3,4,door_wood_red,filler,competitor,4,1
3231-a,1592922389344,31,clickedObj,,jacket_denim_purple,low_difficulty,target,2,2,jacket_leather_black_original,difficulty_distractor,distractor,1,3,jacket_leather_purple,difficulty_distractor,distractor,4,1,jacket_leather_black_original,difficulty_distractor,distractor,3,4
3231-a,1592922396892,32,clickedObj,,table_metal_green,high_difficulty,target,4,1,table_wood_blue,difficulty_distractor,distractor,1,4,table_metal_blue,difficulty_distractor,distractor,2,3,table_wood_blue,difficulty_distractor,distractor,3,2
