gameid, time, roundNum, trialType, context,nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs
0420-3,1588875115874,1,table,blue,wood,table_wood_blue,distractor,1,2,table_metal_blue,distractor,4,1,table_wood_blue,distractor,3,4,table_metal_silver_original,target,2
0420-3,1588875179419,2,boot,green,leather,boot_leather_green,target,2,1,boot_leather_black_original,distractor,4,2,boot_rubber_black_original,distractor,3,4,boot_rubber_black_original,distractor,1
0420-3,1588875233117,3,chair,green,metal,chair_metal_green,distractor,2,2,chair_plastic_green,distractor,4,4,chair_metal_purple,target,3,3,chair_wood_green,distractor,1
0420-3,1588875270549,4,plate,green,plastic,plate_plastic_green,distractor,1,1,plate_plastic_green,distractor,2,4,plate_paper_green,distractor,3,2,plate_paper_blue,target,4
0420-3,1588875284633,5,table,green,metal,table_metal_green,target,2,4,table_metal_blue,distractor,1,1,table_wood_blue,distractor,3,2,table_wood_blue,distractor,4
0420-3,1588875302291,6,table,blue,metal,table_metal_blue,target,2,4,table_metal_green,distractor,3,1,table_wood_green,distractor,1,3,table_wood_green,distractor,4
0420-3,1588875310765,7,spoon,green,wood,spoon_wood_green,target,2,1,spoon_metal_blue,distractor,1,4,spoon_wood_blue,distractor,4,3,spoon_plastic_blue,distractor,3
