gameid,time,roundNum,sender,contents
6832-2,1592922136832,1,speaker,"ruler"
6832-2,1592922146166,2,speaker,"vase"
6832-2,1592922155506,3,speaker,"door"
6832-2,1592922168383,4,speaker,"glass pitcher"
6832-2,1592922178448,5,speaker,"ball"
6832-2,1592922189822,6,speaker,"jean jacket"
6832-2,1592922195255,7,speaker,"ball"
6832-2,1592922204894,8,speaker,"paper plate"
6832-2,1592922213758,9,speaker,"long table"
6832-2,1592922228687,10,speaker,"cup"
6832-2,1592922238104,11,speaker,"long blue"
6832-2,1592922245513,12,speaker,"bag"
6832-2,1592922256851,13,speaker,"glass bottl.e"
6832-2,1592922261731,14,speaker,"ball"
6832-2,1592922268108,15,speaker,"bowl"
6832-2,1592922273469,16,speaker,"box"
6832-2,1592922278582,17,speaker,"RULER"
6832-2,1592922283718,18,speaker,"bowl"
6832-2,1592922291670,19,speaker,"grey"
6832-2,1592922296513,20,speaker,"green"
6832-2,1592922302136,21,speaker,"green"
6832-2,1592922316613,22,speaker,"blue plastic plate"
6832-2,1592922325675,23,speaker,"green"
6832-2,1592922330252,24,speaker,"bowl"
6832-2,1592922335691,25,speaker,"blue"
6832-2,1592922341197,26,speaker,"purple"
6832-2,1592922346671,27,speaker,"box"
6832-2,1592922351591,28,speaker,"door"
6832-2,1592922369144,29,speaker,"bottle with screw top"
6832-2,1592922376178,30,speaker,"green"
6832-2,1592922381771,31,speaker,"vase"
6832-2,1592922386861,32,speaker,"bag"
