gameid,time,roundNum,sender,contents
1763-2,1590743350311,1,listener,"juky"
1763-2,1590743356362,2,listener,"'"
1763-2,1590743356732,2,listener,"p"
1763-2,1590743362852,3,listener,"9]90"
1763-2,1590743371070,4,listener,"'i'8"
1763-2,1590743375429,5,listener,"i"
1763-2,1590743383350,6,listener,"9yt"
1763-2,1590743390308,7,listener,"iuop"
1763-2,1590743396092,8,listener,"mnhg,"
