gameid,time,roundNum,sender,contents
2679-5,1592937321598,1,speaker,"green and plastic"
2679-5,1592937332714,2,speaker,"green and glass"
2679-5,1592937342165,3,speaker,"brown and wood"
2679-5,1592937355527,4,speaker,"blue "
2679-5,1592937368759,5,speaker,"silver and egg-shape"
2679-5,1592937375707,6,speaker,"blue"
2679-5,1592937382884,7,speaker,"red"
2679-5,1592937391174,8,speaker,"green"
2679-5,1592937399105,9,speaker,"blue metal"
2679-5,1592937407055,10,speaker,"purple"
2679-5,1592937413533,11,speaker,"green"
2679-5,1592937420472,12,speaker,"blue paper"
2679-5,1592937433129,13,speaker,"blue long"
2679-5,1592937442267,14,speaker,"blue"
2679-5,1592937449963,15,speaker,"blue plastic"
2679-5,1592937459480,16,speaker,"green"
2679-5,1592937465167,17,speaker,"green"
2679-5,1592937475097,18,speaker,"green (again)"
2679-5,1592937485243,19,speaker,"blue"
2679-5,1592937495053,20,speaker,"green glass"
2679-5,1592937504787,21,speaker,"green plastic"
2679-5,1592937514644,22,speaker,"blue plastic"
2679-5,1592937523059,23,speaker,"green plastic"
2679-5,1592937536937,24,speaker,"blue glass shallow"
2679-5,1592937552300,25,speaker,"wood"
2679-5,1592937561357,26,speaker,"cardboard"
2679-5,1592937568063,27,speaker,"blue"
2679-5,1592937577990,28,speaker,"metal bowl"
2679-5,1592937591435,29,speaker,"purple jean"
2679-5,1592937599727,30,speaker,"silver"
2679-5,1592937606716,31,speaker,"blue wood"
2679-5,1592937620969,32,speaker,"metal long narrow"
