gameid,time,roundNum,sender,contents
2926-4,1589433850471,1,speaker,"yesil masa"
2926-4,1589433871290,2,speaker,"plastik bardak"
2926-4,1589433886711,3,speaker,"purple chair"
2926-4,1589433908902,4,speaker,"yesil metal sandalye"
2926-4,1589433925757,5,speaker,"mavi metal surahi"
2926-4,1589433936947,6,speaker,"mavi tabak"
2926-4,1589433955966,7,speaker,"yesil ayakkabi"
2926-4,1589433966485,8,speaker,"mavi masa"
2926-4,1589433975790,9,speaker,"mor kot ceket (havali)"
2926-4,1589433989475,10,speaker,"mavi az plastik tabak"
2926-4,1589434005714,11,speaker,"gri masa"
2926-4,1589434017293,12,speaker,"cam sise"
2926-4,1589434032564,13,speaker,"tahta yesil kasik"
2926-4,1589434043321,14,speaker,"mavi masa (bu ikinci kez geldi)"
