gameid,time,roundNum,sender,contents
3232-f,1592952037625,1,speaker,"click on the blue vase"
3232-f,1592952086279,2,speaker,"click the short wide glass bowl"
3232-f,1592952097575,3,speaker,"click the ruler"
3232-f,1592952111563,4,speaker,"green spoon"
3232-f,1592952124175,5,speaker,"blue box"
3232-f,1592952132100,6,speaker,"red door"
3232-f,1592952139509,7,speaker,"blue table"
3232-f,1592952152257,8,speaker,"wooden door"
3232-f,1592952160759,9,speaker,"white table"
3232-f,1592952170021,10,speaker,"plastic bag"
3232-f,1592952177016,11,speaker,"green long table"
3232-f,1592952189052,12,speaker,"round metal ball"
3232-f,1592952195635,13,speaker,"bowl"
3232-f,1592952201310,14,speaker,"green shoe"
3232-f,1592952210348,15,speaker,"purple chair"
3232-f,1592952218922,16,speaker,"blue plate"
3232-f,1592952229902,17,speaker,"green plastic bottle"
3232-f,1592952238869,18,speaker,"blue ball"
3232-f,1592952247521,19,speaker,"ruler"
3232-f,1592952256318,20,speaker,"green chair"
3232-f,1592952264663,21,speaker,"plastic bag"
3232-f,1592952275633,22,speaker,"blue plastic plate"
3232-f,1592952292382,23,speaker,"green plastic cup"
3232-f,1592952303077,24,speaker,"green clear bowl"
3232-f,1592952315274,25,speaker,"blue paper plate"
3232-f,1592952328919,26,speaker,"purple jean jacket"
3232-f,1592952338348,27,speaker,"long blue table"
3232-f,1592952350849,28,speaker,"green ball"
3232-f,1592952359082,29,speaker,"green box"
3232-f,1592952371060,30,speaker,"blue shiny pitcher"
3232-f,1592952379682,31,speaker,"green glass bottle"
3232-f,1592952388102,32,speaker,"wooden vase"
3232-f,1592952413856,32,speaker,"wooden pot"
