gameid,time,roundNum,sender,contents
7475-6,1592936109463,1,listener,"hello?"
7475-6,1592936112967,1,speaker,"it is very length and it is in gray color"
7475-6,1592936131048,2,speaker,"it is blue in color "
7475-6,1592936146879,3,speaker,"covor"
7475-6,1592936158626,3,listener,"can you clarify?  that's not even a word"
7475-6,1592936170348,3,speaker,"cover "
7475-6,1592936190315,3,listener,"there are no covers - there are 2 clear vases, a green bowl and a green plastic bag"
7475-6,1592936203974,3,speaker,"green plastic bag"
7475-6,1592936250294,4,speaker,"green blot water bottle looks like glass"
7475-6,1592936263093,5,speaker,"brown door"
7475-6,1592936273966,6,speaker,"blue oval"
7475-6,1592936287146,7,speaker,"sky blue plate"
7475-6,1592936300854,8,speaker,"green glass mug"
7475-6,1592936311606,9,speaker,"green chair"
7475-6,1592936325422,10,speaker,"blue vessel"
7475-6,1592936336090,11,speaker,"bowl"
7475-6,1592936343718,12,speaker,"pot"
7475-6,1592936354790,13,speaker,"palstic bag"
7475-6,1592936366901,14,speaker,"suitcase"
7475-6,1592936384639,15,speaker,"green table"
7475-6,1592936393518,16,speaker,"blue plate"
7475-6,1592936406259,17,speaker,"scale"
7475-6,1592936417546,18,speaker,"green spoon"
7475-6,1592936433692,19,speaker,"dark blue jug"
7475-6,1592936449466,20,speaker,"round shape "
7475-6,1592936464742,21,speaker,"blue length table"
7475-6,1592936473726,22,speaker,"scale"
7475-6,1592936484629,23,speaker,"green round"
7475-6,1592936499555,24,speaker,"green plastic water bottle"
7475-6,1592936508334,25,speaker,"green box"
7475-6,1592936516509,26,speaker,"blue table"
7475-6,1592936533687,27,speaker,"odd one out"
7475-6,1592936544573,28,speaker,"dark blue plate"
7475-6,1592936552320,29,speaker,"door"
7475-6,1592936561258,30,speaker,"violet cahir"
7475-6,1592936569761,31,speaker,"green shoe"
7475-6,1592936589363,32,speaker,"lite violet jacket"
