gameid,time,roundNum,sender,contents
7078-d,1592941551097,1,speaker,"blue ball"
7078-d,1592941560447,2,listener,"ok"
7078-d,1592941565004,2,speaker,"green chair"
7078-d,1592941570648,2,listener,"ok"
7078-d,1592941577832,3,speaker,"green box"
7078-d,1592941600783,4,speaker,"wooden vase"
7078-d,1592941609186,4,listener,"ok"
7078-d,1592941618565,5,speaker,"silver bowl"
7078-d,1592941634891,6,speaker,"darker blue plate"
7078-d,1592941644621,7,speaker,"ruler"
7078-d,1592941656165,8,speaker,"green bottle. Like a soda bottle"
7078-d,1592941676912,8,speaker,"looks like it has liquid in it"
7078-d,1592941704500,9,speaker,"silver pitcher. NOT see through"
7078-d,1592941729361,9,listener,"silver or blue?"
7078-d,1592941735588,9,speaker,"silver"
7078-d,1592941741734,9,speaker,"Its the one that looks different than the rest"
7078-d,1592941747103,9,speaker,"the others look like glass"
7078-d,1592941758357,10,speaker,"Green plastic solo cup"
7078-d,1592941772834,11,speaker,"purple denim jacket"
7078-d,1592941790130,12,speaker,"Red door"
7078-d,1592941800344,13,speaker,"lighter blue plate"
7078-d,1592941809754,14,speaker,"green ball"
7078-d,1592941820991,15,speaker,"blue desk. The darker blue one"
7078-d,1592941834875,16,speaker,"green shoe"
7078-d,1592941843029,17,speaker,"plastic bag"
7078-d,1592941850692,18,speaker,"green desk"
7078-d,1592941862571,19,speaker,"Green bowl"
7078-d,1592941869396,20,speaker,"blue plate"
7078-d,1592941875854,21,speaker,"purple chair"
7078-d,1592941882164,22,speaker,"Door"
7078-d,1592941891111,23,speaker,"wooden box"
7078-d,1592941906758,24,speaker,"green glass bottle"
7078-d,1592941915822,25,speaker,"grey desk"
7078-d,1592941928793,26,speaker,"blue vase"
7078-d,1592941938519,27,speaker,"plastic bag"
7078-d,1592941945926,28,speaker,"green spoon"
7078-d,1592941951438,29,speaker,"ruler"
7078-d,1592941959831,30,speaker,"glass bowl"
7078-d,1592941965454,31,speaker,"blue desk"
7078-d,1592941973563,32,speaker,"silver ball"
