gameid,time,roundNum,sender,contents
6964-b,1592924455202,1,speaker,"Used to measure length"
6964-b,1592924476144,2,speaker,"Which is green in color"
6964-b,1592924494156,3,speaker,"Which is dark in blue."
6964-b,1592924518186,4,speaker,"Which is different from other three."
6964-b,1592924534462,5,speaker,"ball in shape"
6964-b,1592924561428,6,speaker,"huge open mouth material"
6964-b,1592924592546,7,speaker,"Different cap"
6964-b,1592924602950,8,speaker,"green color"
6964-b,1592924611043,9,speaker,"green color"
6964-b,1592924620931,10,speaker,"branze color"
6964-b,1592924634994,11,speaker,"solid cap"
6964-b,1592924646250,12,speaker,"blue color"
6964-b,1592924658308,13,speaker,"lenth measure"
6964-b,1592924667470,14,speaker,"blue color"
6964-b,1592924678574,15,speaker,"long blue"
6964-b,1592924690472,16,speaker,"wood"
6964-b,1592924698768,17,speaker,"green"
