gameid,time,roundNum,sender,contents
5949-7,1592942130999,1,speaker,"Bowl"
5949-7,1592942150057,2,speaker,"The purple-ish jacket. Has a different design than the other 3"
5949-7,1592942160583,3,speaker,"wood box"
5949-7,1592942170815,4,speaker,"green plastic bottle"
5949-7,1592942177385,5,speaker,"bowl"
5949-7,1592942190358,6,speaker,"green cup   - plastic"
5949-7,1592942198610,7,speaker,"vase"
5949-7,1592942203273,8,speaker,"door"
5949-7,1592942214190,9,speaker,"blue plate - the darker one"
5949-7,1592942220745,10,speaker,"green chair"
5949-7,1592942225235,11,speaker,"door"
5949-7,1592942230814,12,speaker,"ball"
5949-7,1592942239127,13,speaker,"green GLASS bottle"
5949-7,1592942252489,14,speaker,"blue desk. the larger one (and darker)"
5949-7,1592942260183,15,speaker,"gray desk"
5949-7,1592942265134,16,speaker,"green desk"
5949-7,1592942270293,17,speaker,"ball"
5949-7,1592942275109,18,speaker,"bag"
5949-7,1592942280526,19,speaker,"ball"
5949-7,1592942284779,20,speaker,"bowl"
5949-7,1592942290685,21,speaker,"spoon - green"
5949-7,1592942296564,22,speaker,"vase"
5949-7,1592942300501,23,speaker,"ruler"
5949-7,1592942311655,24,speaker,"blue plate - the lighter colored one"
5949-7,1592942316354,25,speaker,"bag"
5949-7,1592942323586,26,speaker,"green boot"
5949-7,1592942328019,27,speaker,"purple chair"
5949-7,1592942336576,28,speaker,"metal pitcher"
5949-7,1592942342280,29,speaker,"blue desk"
5949-7,1592942346743,30,speaker,"blue plate"
5949-7,1592942350977,31,speaker,"box"
5949-7,1592942355463,32,speaker,"ruler"
