gameid,time,roundNum,sender,contents
3845-b,1592948128900,1,listener,"hello?"
3845-b,1592948138922,1,speaker,"Blue"
3845-b,1592948149046,2,speaker,"green"
3845-b,1592948160420,3,speaker,"stick"
3845-b,1592948169541,4,speaker,"bowl"
3845-b,1592948183418,5,speaker,"bowl"
3845-b,1592948190650,6,speaker,"door"
3845-b,1592948201642,7,speaker,"light blue"
3845-b,1592948208482,8,speaker,"box"
3845-b,1592948217291,9,speaker,"bowl"
3845-b,1592948232314,10,speaker,"darker blue"
3845-b,1592948244538,11,speaker,"purple chair"
3845-b,1592948258548,12,speaker,"dark green bottle"
3845-b,1592948270133,13,speaker,"blue table"
3845-b,1592948282861,14,speaker,"green talbe"
3845-b,1592948295212,15,speaker,"light green bottle"
3845-b,1592948308460,16,speaker,"bronze vase"
3845-b,1592948317963,17,speaker,"blue bag"
3845-b,1592948328872,18,speaker,"ruler"
3845-b,1592948337381,19,speaker,"blue vase"
3845-b,1592948345412,20,speaker,"green"
3845-b,1592948360568,21,speaker,"long blue table"
3845-b,1592948376067,22,speaker,"light purple jacket"
3845-b,1592948385348,23,speaker,"green ball"
3845-b,1592948396188,24,speaker,"blue"
3845-b,1592948410000,25,speaker,"blue pitcher"
3845-b,1592948425640,26,speaker,"green cup"
3845-b,1592948436242,26,listener,"the plastic cup?"
3845-b,1592948442622,26,speaker,"paper"
3845-b,1592948457689,27,speaker,"box"
3845-b,1592948466437,28,speaker,"bag"
3845-b,1592948478517,29,speaker,"grey table"
3845-b,1592948489477,30,speaker,"green chair"
3845-b,1592948497369,31,speaker,"door"
3845-b,1592948509842,32,speaker,"grey ball"
