gameid,time,roundNum,sender,contents
6896-c,1592935813997,1,listener,"alright"
6896-c,1592935823630,1,listener,"which one is it?"
6896-c,1592935826859,1,speaker,"A blue bowl"
6896-c,1592935846618,2,listener,"and this one?"
6896-c,1592935854173,2,listener,"Which one is it?"
6896-c,1592935854828,2,speaker,"A long green ruler"
6896-c,1592935866650,3,listener,"Which one is it?"
6896-c,1592935869954,3,speaker,"A blue bag"
6896-c,1592935881282,4,listener,"Which one is it?"
6896-c,1592935892035,4,speaker,"A green plastic bottle"
6896-c,1592935904178,5,listener,"Which one is it?"
6896-c,1592935909189,5,speaker,"A green table"
6896-c,1592935921578,6,speaker,"A red door"
6896-c,1592935928353,7,listener,"Which one is it?"
6896-c,1592935936860,7,speaker,"A brown vase"
6896-c,1592935946771,8,listener,"and this one?"
6896-c,1592935948056,8,speaker,"A green boot"
6896-c,1592935960132,9,speaker,"a blue ruler"
6896-c,1592935973701,10,speaker,"A blue box"
6896-c,1592935986964,11,speaker,"a glass bowl"
6896-c,1592936001639,12,speaker,"a blue plate"
6896-c,1592936015438,13,speaker,"a grey table"
6896-c,1592936029456,14,speaker,"A green bottle"
6896-c,1592936039775,14,listener,"plastic or glass?"
6896-c,1592936045978,14,speaker,"glass"
6896-c,1592936064845,15,speaker,"a blue metal jug"
6896-c,1592936082654,16,speaker,"Green spoon"
6896-c,1592936092197,17,speaker,"door"
6896-c,1592936100054,18,speaker,"bag"
6896-c,1592936122226,19,speaker,"light blue plastic plate"
6896-c,1592936152580,20,speaker,"green plastic cup"
6896-c,1592936162109,21,speaker,"ball"
6896-c,1592936179974,22,speaker,"dark blue plate"
6896-c,1592936236720,23,listener,"Which chair is it?"
6896-c,1592936252230,23,speaker,"green"
6896-c,1592936264550,23,listener,"Is it metal or wood?"
6896-c,1592936270668,23,speaker,"wood"
6896-c,1592936287451,24,speaker,"long table"
6896-c,1592936287740,24,listener,"Which table is it?"
6896-c,1592936301612,25,speaker,"ball"
6896-c,1592936320328,26,speaker,"jean jacket"
6896-c,1592936329470,27,speaker,"box"
6896-c,1592936354370,28,speaker,"green "
6896-c,1592936366653,29,speaker,"ball"
6896-c,1592936374560,30,speaker,"vase"
6896-c,1592936383328,31,speaker,"bowl"
6896-c,1592936394754,32,speaker,"blue"
