gameid,time,roundNum,sender,contents
3968-2,1592941638611,1,speaker,"the image is green and also has a green cap"
3968-2,1592941646859,1,listener,"Which object?"
3968-2,1592941664032,2,speaker,"the grey table"
3968-2,1592941672646,3,speaker,"the green ruler"
3968-2,1592941676258,3,listener,"fast"
3968-2,1592941689398,4,speaker,"the grey bowl"
3968-2,1592941716359,5,speaker,"the brown vase"
3968-2,1592941742512,6,speaker,"the blue plate that has long ridges "
3968-2,1592941752328,7,speaker,"it has the center rosen a little"
3968-2,1592941762513,7,speaker,"the green solo cup"
3968-2,1592941785514,9,speaker,"the green bottle with the purple cap"
3968-2,1592941796697,10,speaker,"the green bowl"
3968-2,1592941804959,11,speaker,"green table"
3968-2,1592941822557,11,listener,"please number it can easy to find"
3968-2,1592941828593,11,speaker,"the green table"
3968-2,1592941837112,12,speaker,"the blue table"
3968-2,1592941845609,13,speaker,"the blue ruler"
3968-2,1592941856698,14,speaker,"the black marble"
3968-2,1592941873162,15,speaker,"the dark blue pitcher"
3968-2,1592941884306,16,speaker,"the green boot"
3968-2,1592941890257,16,listener,"please tell number"
3968-2,1592941901627,17,speaker,"the blue marble"
3968-2,1592941913100,18,speaker,"the green plastic bag"
3968-2,1592941922762,19,speaker,"the brown door"
3968-2,1592941936499,20,speaker,"the blue box"
3968-2,1592941958322,21,speaker,"the round clear bowl"
3968-2,1592941971675,22,speaker,"the blue plastic bag"
3968-2,1592941998306,22,listener,"if tell number it can easy to find"
3968-2,1592942020524,23,speaker,"they are labeled different for us.~~~~~~so numbers wouldn't help"
3968-2,1592942025701,23,speaker,"the green box"
3968-2,1592942037356,24,speaker,"the long blue table"
3968-2,1592942046484,25,speaker,"the green chair"
3968-2,1592942072628,26,listener,"fast"
3968-2,1592942073844,26,speaker,"the dark blue plate with small ridges on the outer rim"
3968-2,1592942083477,27,speaker,"the blue plate"
3968-2,1592942091365,28,speaker,"the blue vase"
3968-2,1592942098085,29,speaker,"the red door"
3968-2,1592942106741,30,speaker,"the green spoon"
3968-2,1592942127486,31,speaker,"the purple denim jacket"
3968-2,1592942139454,32,speaker,"the purple chair"
