gameid,time,roundNum,sender,contents
9304-4,1592922304590,1,speaker,"door"
9304-4,1592922312790,2,speaker,"plastic bag"
9304-4,1592922323235,3,speaker,"plastic bag"
9304-4,1592922333587,4,speaker,"shiny blue mettalic"
9304-4,1592922344467,5,speaker,"green plastic"
9304-4,1592922351027,6,speaker,"blue"
9304-4,1592922356611,7,speaker,"bowl"
9304-4,1592922366172,8,speaker,"small bowl"
9304-4,1592922383910,9,speaker,"plastic green"
9304-4,1592922392502,10,speaker,"big blue"
9304-4,1592922399211,11,speaker,"blue"
9304-4,1592922408190,12,speaker,"glass green"
9304-4,1592922413819,13,speaker,"green"
9304-4,1592922421028,14,speaker,"brown"
9304-4,1592922432603,15,speaker,"purple jean"
9304-4,1592922443548,16,speaker,"blue chest"
9304-4,1592922449297,17,speaker,"green"
9304-4,1592922453834,18,speaker,"red"
9304-4,1592922459249,19,speaker,"green"
9304-4,1592922464247,20,speaker,"green"
9304-4,1592922488691,21,speaker,"bowl"
9304-4,1592922494358,22,speaker,"blue"
9304-4,1592922501747,23,speaker,"grey"
9304-4,1592922506639,24,speaker,"blue"
9304-4,1592922511888,25,speaker,"green"
9304-4,1592922517738,26,speaker,"purple"
9304-4,1592922522160,27,speaker,"blue"
9304-4,1592922528071,28,speaker,"green"
9304-4,1592922546072,29,speaker,"dark blue"
9304-4,1592922554196,30,speaker,"green ruler"
9304-4,1592922561609,31,speaker,"green"
9304-4,1592922568695,32,speaker,"light blue"
