gameid,time,roundNum,sender,contents
6704-2,1592936961145,1,listener,"hi"
6704-2,1592936968070,2,speaker,"green bottle with thin green cap, not wired"
6704-2,1592936986690,3,listener,"1"
6704-2,1592936994917,3,speaker,"plain table"
6704-2,1592937014156,4,speaker,"oval"
6704-2,1592937025300,5,speaker,"red"
6704-2,1592937044117,6,speaker,"dark blue"
6704-2,1592937061545,7,speaker,"brownm"
6704-2,1592937075800,8,speaker,"plastic"
6704-2,1592937097278,9,speaker,"short sleeve purple"
6704-2,1592937113018,10,speaker,"green"
6704-2,1592937184748,11,speaker,"green"
6704-2,1592937196291,12,speaker,"tube"
6704-2,1592937210424,13,speaker,"tube"
6704-2,1592937220021,14,speaker,"blue"
6704-2,1592937234566,15,speaker,"large blue"
6704-2,1592937248729,16,speaker,"bag"
6704-2,1592937261929,17,speaker,"vase"
6704-2,1592937272312,18,speaker,"oval"
6704-2,1592937280955,19,speaker,"box"
6704-2,1592937289612,20,speaker,"door"
6704-2,1592937293021,20,listener,"fast rply"
6704-2,1592937308169,21,speaker,"light blue"
6704-2,1592937319712,22,speaker,"green"
6704-2,1592937329525,23,speaker,"purple"
6704-2,1592937339687,24,speaker,"bowl"
6704-2,1592937350709,25,speaker,"bag"
6704-2,1592937360266,26,speaker,"green"
6704-2,1592937370872,27,speaker,"box"
6704-2,1592937381968,28,speaker,"blue"
6704-2,1592937397867,29,speaker,"oval"
6704-2,1592937409451,30,speaker,"bowl"
6704-2,1592937427053,31,speaker,"green"
6704-2,1592937449885,32,speaker,"blue metal"
