gameid,time,roundNum,sender,contents
1629-c,1592936204968,1,listener,"HI"
1629-c,1592936219418,2,speaker,"Hello, its the light green bottle"
1629-c,1592936222198,2,listener,"3"
1629-c,1592936228177,3,speaker,"blue bowl"
1629-c,1592936237099,4,speaker,"green boot"
1629-c,1592936243810,5,speaker,"blue ball"
1629-c,1592936252779,6,speaker,"dark blue pitcher"
1629-c,1592936263040,7,speaker,"light purple jean jacket"
1629-c,1592936310506,8,speaker,"the ruler"
1629-c,1592936317346,9,speaker,"plastic bag"
1629-c,1592936326885,10,speaker,"the bowl"
1629-c,1592936332746,11,speaker,"green chair"
1629-c,1592936338567,12,speaker,"blue box"
1629-c,1592936346514,13,speaker,"dark green bottle"
1629-c,1592936355489,14,speaker,"dark blue plate"
1629-c,1592936364629,15,speaker,"green spoon"
1629-c,1592936371976,16,speaker,"grey table"
1629-c,1592936381388,17,speaker,"blue table"
1629-c,1592936387933,18,speaker,"blue plate"
1629-c,1592936393619,19,speaker,"purple chair"
1629-c,1592936402235,20,speaker,"silver ball"
1629-c,1592936410797,21,speaker,"red door"
1629-c,1592936420999,22,speaker,"the vase"
1629-c,1592936427442,23,speaker,"the door"
1629-c,1592936434793,24,speaker,"tall green glass"
1629-c,1592936442473,25,speaker,"light blue plate"
1629-c,1592936448641,26,speaker,"the vase"
1629-c,1592936456828,27,speaker,"plastic bag"
1629-c,1592936464015,28,speaker,"light green table"
1629-c,1592936471388,29,speaker,"long blue table"
1629-c,1592936478192,30,speaker,"the ruler"
1629-c,1592936484718,31,speaker,"green box"
1629-c,1592936491110,32,speaker,"blue bowl"
